更新时间,#genre#
CCTV5+,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv5p
CCTV7,http://180.157.233.106:4022/udp/239.45.3.56:5140
CCTV6,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.36:9734
CCTV9,https://smart.pendy.dpdns.org/Smart.php?id=cctv9hd
CCTV11,http://116.117.107.53:8096/tsfile/live/0011_1.m3u8
CCTV6,http://60.174.40.117:85/tsfile/live/0006_1.m3u8?key=txiptv
CCTV14,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=cctv14
CCTV8,http://183.215.134.239:19901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://163.177.122.122:9901/tsfile/live/1033_1.m3u8
CCTV10,http://119.62.57.129:9901/tsfile/live/0010_1.m3u8
CCTV11,http://124.114.57.188:9901/tsfile/live/0011_1.m3u8
CCTV3,http://sh.lnott.top:880/dx03.m3u8
CCTV8,http://123.144.180.82:55555/udp/225.0.4.137:7980
CCTV7,http://148.135.93.213/live.php?id=CCTV7
CCTV12,http://113.135.194.13:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-电视指南,http://60.220.163.86:4000/rtp/226.0.2.218:9656
CCTV9,http://124.128.73.58:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://pull-skycorp.speedws.com/live/hbhyTVJFSgCenD0L9fpHmPCFf9duofVKizVpNsNRHY3evb3dZyF.flv
CCTV1,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.61:9884
CCTV12,http://ygbh.site/php/bfgd.php?id=131
CCTV14,http://uo202.1985001.xyz:66/udp/239.93.1.29:6000
CCTV4,https://httop.top/hrtns-cctv4
CCTV3,http://221.213.69.82:9901/tsfile/live/0003_1.m3u8
CCTV8,https://httop.top/hrtns-cctv8
CCTV6,http://www.li0580.top:4022/udp/233.50.201.18:5140
CCTV8,https://live.sxrtv.com/iptv/cctv8.flv
CCTV13,http://61.156.228.12:8154/tsfile/live/0013_1.m3u8
CCTV5,http://183.238.86.52:4022/rtp/239.10.0.213:1025
CCTV11,http://14.204.53.128:9901/tsfile/live/0011_1.m3u8
CCTV12,http://222.70.243.41:23456/udp/239.45.3.10:5140
CCTV2,http://124.231.212.230:9999/tsfile/live/0002_1.m3u8
CCTV11,https://zby.130519.xyz/PLTV/11/224/3221226101/index.m3u8
CCTV3,https://tv.iill.top/migu/cctv3
CCTV1,http://123.138.22.30:9901/tsfile/live/0001_1.m3u8
CCTV4,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226007/index.m3u8
CCTV15,http://go.bkpcp.top/mg/cctv15
CCTV14,http://58.57.40.22:9901/tsfile/live/1014_1.m3u8
CCTV8,http://219.145.93.74:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.9.204.242:9901/tsfile/live/0013_1.m3u8
CCTV2,http://60.187.244.54:9901/tsfile/live/0002_1.m3u8
CCTV-风云剧场,http://183.188.23.188:6000/rtp/226.0.2.227:9728
CCTV12,http://rihou.cc:567/dd.php?id=cctv12
CCTV8,http://106.118.70.215:9901/tsfile/live/0008_1.m3u8
CCTVNEWS,http://58.19.43.46:9901/tsfile/live/1002_1.m3u8
CCTV-高尔夫网球,http://113.25.107.142:10000/rtp/239.1.1.102:8102
CCTV13,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv13
CCTV8,http://106.53.99.30/tv/20250717.php?id=0009
CCTV4,http://123.7.110.43:9901/tsfile/live/0005_1.m3u8
CCTV4K,http://bigy.timwin.top:5400/udp/239.3.1.245:2000
CCTV4,http://8.138.7.223/tv/mgitv.php?id=18
CCTV1,http://iptvcyp.top:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV怀旧剧场HD,http://gyang.host:7088/udp/239.253.43.25:5146
CCTV13,http://58.17.116.69:9903/tsfile/live/0013_1.m3u8
CCTV5,http://183.238.86.52:4022/rtp/239.10.0.102:1025
CCTV11,http://36.44.152.4:9901/tsfile/live/0011_1.m3u8
CCTV12,http://8.138.7.223/tv/mgitv.php?id=64
CCTV17,http://123.138.22.30:9901/tsfile/live/0017_1.m3u8
CCTV5,http://101.35.240.114:88/live.php?id=CCTV5
CCTV17,http://220.164.192.48:50085/tsfile/live/0018_1.m3u8
CCTV4,http://202.168.187.208:9089/tsfile/live/1000_1.m3u8
CCTV1,http://175.20.235.74:9901/tsfile/live/0001_1.m3u8
CCTV5+,http://60.2.190.206:4000/udp/239.253.92.82:8013
CCTV3,http://8.138.7.223/tv/mgitv.php?id=12
CCTV16(4K),http://www.furymax.top:85/rtp/239.69.1.13:9718
CCTV1,http://113.195.5.165:9901/tsfile/live/0001_1.m3u8
CCTV15,http://8.138.7.223/tv/mgitv.php?id=77
CCTV3,http://8.138.7.223/tv/mgitv.php?id=16
CCTV-HD兵器科技,http://111.167.49.238:5002/udp/225.1.2.166:5002
CCTV12,http://61.150.67.62:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,https://tv.iill.top/migu/cctv5
CCTV7,http://goo.bkpcp.top/mg/CCTV7
CCTV1,http://8.138.7.223/tv/mgitv.php?id=1
CCTV12,http://z.b.bkpcp.top/m.php?id=cctv12
CCTV1,http://221.2.148.205:8154/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000511
CCTV8,http://m.061899.xyz/mg/cctv8
CCTV3,http://183.215.134.239:19901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://www.li0580.top:4022/udp/233.50.200.107:5140
CCTV17,http://183.188.23.188:6000/rtp/226.0.2.170:9272
CCTV4,http://rihou.cc:567/dd.php?id=cctv4
CCTV17,http://144.52.160.109:9901/tsfile/live/1062_1.m3u8
CCTV4,http://223.10.164.178:8459/rtp/239.1.1.10:8010
CCTV 第一剧场,https://httop.top/ysp-cctvdiyi
CCTV8K,http://58.222.30.156/sx.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2020603465.m3u8
CCTV8,http://218.89.240.144:59901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://180.157.233.106:4022/udp/239.45.1.196:5140
CCTV9,http://www.furymax.top:85/rtp/239.69.1.104:10262
CCTV9,http://sh.lnott.top:880/dx09.m3u8
CCTV6,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226010
CCTV14,https://iptv.catvod.com/live.php?id=CCTV14
CCTV12,http://39.164.160.249:9901/tsfile/live/0012_1.m3u8
CCTV9,http://112.27.235.94:8000/hls/10/index.m3u8
CCTV5+,http://124.231.212.230:9999/tsfile/live/1114_1.m3u8
CCTV8,http://110.42.54.199:35455/mgtv/624878356.m3u8
CCTV7,http://58.19.38.162:9901/tsfile/live/1007_1.m3u8
CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=b64f3a361e8074b39bbbad35bdf17e43f722bcfa61647fe1ac137ea76cd90f034c1ab08fffb962f33c8dbe34b78847898aa262bf4eb0da6bbe3ef3975c49ee67fa1049054ac575c70a5fe5836e
CCTV8,https://hls-gateway.vpstv.net/streams/476892.m3u8
CCTV5,http://118.122.189.74:9901/tsfile/live/0006_1.m3u8
CCTV1,http://www.douzhicloud.site:35455/gaoma/cctv1.m3u8
CCTV9,http://112.132.10.54:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,https://tv.iill.top/migu/cctv4m
CCTV6,http://1.24.39.180:9003/hls/6/index.m3u8
CCTV卫生健康,https://vip.taoiptv.cn/source/ysp.php?id=cctv-weishengjiankang.m3u8&sign=mzxn4l
CCTV9,http://113.220.233.47:9999/tsfile/live/0009_1.m3u8
CCTV5,http://1.82.144.44:4022/rtp/239.112.205.222:5140
CCTV15,http://175.10.230.91:8081/tsfile/live/0015_1.m3u8
CCTV5,https://www.freetv.top/migu/641886683.m3u8?migutoken=5419f38d020fc6c0f4160940012d9c60af8160fe26d1afc244d3171a5fb0eca4a95711596173fa41db6d1c1e8e14ed17b4612f21192afa5f3e8867b00bd25545464e545fd9abf66d5acdfe1313
CCTV6,http://182.150.23.74:808/hls/6/index.m3u8
CCTV6,http://218.3.138.25:1111/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://222.70.243.41:23456/udp/239.45.3.56:5140
CCTV9,http://171.117.13.242:9999/tsfile/live/0009_1.m3u8
CCTV1,http://113.15.185.150:8181/tsfile/live/0001_1.m3u8
CCTV8,http://111.221.137.155:44330/tsfile/live/0008_1.m3u8?key=txiptv
CCTV3,http://60.174.40.117:85/tsfile/live/0003_1.m3u8?key=txiptv
CCTV10,https://piccpndali.v.myalicdn.com/audio/cctv10_2.m3u8
CCTV2,http://124.128.73.58:9901/tsfile/live/0002_1.m3u8
CCTV13,http://101.74.31.69:9901/tsfile/live/0013_1.m3u8
CCTV11,http://39.164.180.36:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://202.103.213.43:8888/udp/239.81.0.21:4056
CCTV12,http://[2409:8087:1e02:20::10]/000000001000PLTV/11/224/3221226126/1.m3u8
CCTV13,https://iptv.catvod.com/live.php?id=CCTV13
CCTV7,http://60.7.56.33:4000/udp/239.253.92.194:6059
CCTV8,http://223.241.247.214:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://115.171.216.56:4000/udp/225.1.8.89:8000
CCTV5,http://113.57.111.4:1111/tsfile/live/1004_1.m3u8
CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
CCTV2,http://124.128.73.58:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV17,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265015
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV世界地理,http://60.2.190.206:4000/udp/239.253.92.131:6113
CCTV7,http://223.167.230.235:4022/rtp/239.45.3.56:5140
CCTV9,http://118.248.216.151:8088/tsfile/live/0009_1.m3u8
CCTV3,http://58.57.40.22:9901/tsfile/live/1002_1.m3u8
CCTV1,http://115.171.216.39:4000/rtp/225.1.8.1:8008
CCTV6,http://60.223.72.146:8004/rtp/226.0.2.210:9592
CCTV+1,https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/playlist.m3u8
CCTV12,http://163.177.122.71:9901/tsfile/live/1031_1.m3u8
CCTV3,http://183.94.1.118:8801/tsfile/live/0003_1.m3u8
CCTV6,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226468/1.m3u8
CCTV4,https://httop.top/cctv4g-cctv4
CCTV9,http://60.174.40.117:85/tsfile/live/0009_1.m3u8?key=txiptv
CCTV-中国天气,http://183.188.23.188:6000/rtp/226.0.2.103:8736
CCTV5+,http://220.170.241.204:9901/tsfile/live/0016_1.m3u8
CCTV9,http://58.57.21.166:9901/tsfile/live/0009_1.m3u8
CCTV11,http://[2409:8087:1a15:10d1::34]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
CCTV4,http://118.248.216.151:8088/tsfile/live/0004_1.m3u8
CCTV14,http://144.255.32.94:8288/rtp/239.21.1.15:5002
CCTV12,http://219.145.93.74:9999/tsfile/live/0012_1.m3u8
CCTV9,http://171.110.42.239:8181/tsfile/live/0009_1.m3u8
CCTV12,http://183.94.1.118:8801/tsfile/live/0012_1.m3u8
CCTV10,http://uo202.1985001.xyz:66/udp/239.93.1.28:5140
CCTV8,http://iptvcyp.top:9901/tsfile/live/faacts/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://1.198.10.32:9901/tsfile/live/0011_1.m3u8
CCTV1,http://116.117.107.53:8096/tsfile/live/0001_1.m3u8
CCTV2,http://113.25.252.226:9901/tsfile/live/0002_1.m3u8
CCTV3,http://175.10.230.91:8081/tsfile/live/0003_1.m3u8
CCTV7,http://[2409:8087:1a15:10d1::35]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV6,http://58.221.214.82:9901/tsfile/live/0006_1.m3u8
CCTV2,http://219.145.93.74:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://111.14.181.15:9901/tsfile/live/0005_1.m3u8
CCTV14,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8
CCTV1,http://223.10.21.36:8083/udp/239.1.1.7:8007
CCTV10,https://www.freetv.top/migu/624878405.m3u8?migutoken=07b6e1d4124dd85ca8138b8d8dcd646323952053748d7d5ac0a2b31dcb6626c605fb05470545bd0f7e0d23e807e6909b517b2b8b5e2eaa926600edaa15d80aee9b900245924108c86040411cd4
CCTV2,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226371/1.m3u8
CCTV8,http://60.220.163.86:4000/rtp/226.0.2.25:8112
CCTV5+,http://117.27.190.42:9998/tsfile/live/23248_1.m3u8
CCTV12,http://125.107.223.224:9901/tsfile/live/0012_1.m3u8
CCTV12,http://222.218.159.253:8181/tsfile/live/0012_1.m3u8
CCTV14,http://117.81.219.79:8000/udp/239.49.8.56:9826
CCTV12,http://61.138.128.226:19901/tsfile/live/0013_1.m3u8
CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=239edad94ac0bbff14f123c7f8996ed7639110bd6cf64ec8ba8cf85842224956d452ec8b683385cb27f8a7685224a03e3aa4d914b8fe33249da9df699351b105c795452d03f2be0a1f1e39adb0
CCTV4,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000503/index.m3u8?
CCTV05,http://14.117.233.162:9000/udp/239.77.0.170:5146
CCTV15,http://222.134.245.16:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://219.141.45.161:8188/udp/238.255.2.214:5999
CCTV15,http://163.177.122.122:9901/tsfile/live/1034_1.m3u8
CCTV12,http://8.138.7.223/tv/mgitv.php?id=62
CCTV8,http://[2409:8087:1a01:df::4051]:80/TVOD/88888888/224/3221225795/main.m3u8
CCTV6,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv6
CCTV10,http://720520.xyz:13579/rtp/225.1.4.78:1107?Cf=cfss.cc
CCTV7,http://60.187.244.125:9901/tsfile/live/0007_1.m3u8
CCTV4,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=cctv4o
CCTV3,http://117.27.190.42:9998/tsfile/live/23234_1.m3u8
CCTV5,http://wouu.net:9977/udp/239.93.42.37:5140
CCTV15,http://58.57.40.22:9901/tsfile/live/1015_1.m3u8
CCTV6,http://180.157.233.106:4022/udp/239.45.1.70:5140
CCTV1,http://223.241.247.214:9901/tsfile/live/0001_1.m3u8
CCTV12,http://116.117.107.53:8096/tsfile/live/0012_1.m3u8
CCTV12,http://202.103.213.43:8888/udp/239.81.0.119:4056
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV女性时尚,http://113.101.245.153:9988/udp/239.253.43.23:5146
CCTV13,http://qjrhc.jydjd.top:2911/udp/224.1.100.69:11111
CCTV风云音乐,http://220.176.219.30:9000/udp/239.252.219.87:5140
CCTV4,http://125.43.245.50:9901/tsfile/live/1004_1.m3u8
CCTV7,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265007
CCTV5,http://223.167.230.235:4022/rtp/239.45.1.69:5140
CCTV3,http://112.6.239.227:8207/hls/3/index.m3u8
CCTV13,http://218.3.138.25:1111/tsfile/live/1012_1.m3u8
CCTV14,http://110.7.130.91:8096/tsfile/live/0014_1.m3u8
CCTV4,http://58.17.116.69:9903/tsfile/live/0004_1.m3u8
CCTV5,http://api.mytv666.top/api/qwt.php?t=体育频道&id=CCTV5
CCTV4,http://220.176.219.30:9000/udp/239.252.220.184:5140
CCTV-中国天气,http://60.220.163.86:4000/rtp/226.0.2.103:8736
CCTV12,http://115.48.62.70:9901/tsfile/live/0012_1.m3u8
CCTV2,http://110.42.54.199:35455/mgtv/631780532.m3u8
CCTV5,https://httop.top/gitv-cctv5
CCTV15,http://171.14.89.182:9901/tsfile/live/0015_1.m3u8
CCTV14,http://163.177.122.71:9901/tsfile/live/1033_1.m3u8
CCTV7,http://116.117.107.53:8096/tsfile/live/0007_1.m3u8
CCTV2,http://123.7.110.43:9901/tsfile/live/0003_1.m3u8
CCTV15,http://119.36.148.115:59901/tsfile/live/0015_1.m3u8
CCTV3,http://113.236.17.12:9901/tsfile/live/1002_1.m3u8
CCTV5,http://183.220.107.138:4022/rtp/239.11.0.66:5140
CCTV14,http://124.128.73.58:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV11,http://60.216.164.56:6688/rtp/239.21.2.2:5002
CCTV-文化精品,http://113.25.107.142:10000/rtp/239.1.1.91:8091
CCTV6,http://z.b.bkpcp.top/m.php?id=cctv6
CCTV11,http://60.189.43.82:9999/rtp/233.50.201.11:5140
CCTV13,http://bigy.timwin.top:5400/udp/239.3.1.124:8128
CCTV2,http://123.161.202.170:9901/tsfile/live/0002_1.m3u8
CCTV2,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226230/1.m3u8
CCTV1,http://144.255.32.94:8288/rtp/239.21.1.120:5002
CCTV7,http://118.77.152.195:9901/tsfile/live/0007_1.m3u8
CCTV8,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010216/1.m3u8
CCTV15,https://live.sxrtv.com/iptv/cctv15.flv
CCTV17,http://123.7.110.43:9901/tsfile/live/1004_1.m3u8
CCTV14,http://222.218.159.183:8181/tsfile/live/0014_1.m3u8
CCTV14,http://60.187.244.125:9901/tsfile/live/0014_1.m3u8
CCTV1,http://124.128.73.58:9901/tsfile/live/0001_1.m3u8
CCTV17,http://61.156.228.12:8154/tsfile/live/0019_1.m3u8
CCTV2,http://115.171.216.56:4000/udp/225.1.8.102:8004
CCTV9,http://60.12.183.46:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://119.163.199.98:9901/tsfile/live/0004_1.m3u8
CCTV5,http://sh.lnott.top:880/dx05.m3u8
CCTV5+,http://tnvcn.com:8012/rtp/239.3.1.130:8004
CCTV4,http://36.44.152.4:9901/tsfile/live/0004_1.m3u8
CCTV4,https://smart.pendy.dpdns.org/Smart.php?id=cctv4
CCTV17,http://163.177.122.71:9901/tsfile/live/1036_1.m3u8
CCTV8,http://183.188.23.188:6000/rtp/226.0.2.25:8112
CCTV11,https://stream1.freetv.fun/a2291aca1f34c2adb00726f287981230a15e9fe84c5350e104f7704947052e52.m3u8
CCTV6,http://8.138.7.223/tv/1905.php?id=LIVE3YPYZ30E7V1R0
CCTV14,http://124.116.183.146:9901/tsfile/live/0014_1.m3u8
CCTV9,http://61.138.128.226:19901/tsfile/live/0009_2.m3u8
CCTV7,http://www.li0580.top:4022/udp/233.50.201.120:5140
CCTV14,http://182.117.198.1:9901/tsfile/live/0014_1.m3u8
CCTV12,http://720520.xyz:13579/rtp/225.1.4.79:1108?Cf=cfss.cc
CCTV5+,http://125.82.171.210:8888/udp/235.254.199.121:7980
CCTV9,http://[2409:8087:1a15:10d1::34]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV14,http://[2409:8087:1a15:10d1::37]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226591/index.m3u8
CCTV07,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv7
CCTV1,http://101.43.145.141:12002/itv/6000000001000029752.m3u8?cdn=wasusyt
CCTV3,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226456/1.m3u8
CCTV-怀旧剧场,http://183.188.23.188:6000/rtp/226.0.2.224:9704
CCTV10,http://58.17.116.69:9903/tsfile/live/0010_1.m3u8
CCTV12,http://58.222.30.156/sx.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078903.m3u8
CCTV13,http://uo202.1985001.xyz:66/udp/239.93.0.66:5140
CCTV8,http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000008
CCTV11,http://221.2.148.205:8154/tsfile/live/0011_1.m3u8
CCTV12,http://110.7.129.204:8096/tsfile/live/0012_1.m3u8
CCTV7,http://125.43.241.34:9901/tsfile/live/1006_1.m3u8
CCTV11,http://720520.xyz:13579/rtp/225.1.4.215:1268?Cf=cfss.cc
CCTV17,http://drive.mxmy.net:8888/udp/239.3.1.151:8144
CCTV3,http://wouu.net:9977/udp/239.93.1.11:2223
CCTV12,http://60.16.0.216:5757/hls/13/index.m3u8
CCTV13,http://117.27.190.42:9998/tsfile/live/23244_1.m3u8
CCTV10,http://113.220.233.47:9999/tsfile/live/0010_1.m3u8
CCTV14,http://221.2.148.205:8154/tsfile/live/0014_1.m3u8
CCTV14,http://39.164.180.36:19901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv12
CCTV6,http://124.128.73.58:9901/tsfile/live/0006_1.m3u8
CCTV3,http://111.221.137.155:44330/tsfile/live/0003_1.m3u8?key=txiptv
CCTV17,http://117.81.219.79:8000/udp/239.49.8.52:9810
CCTV14,http://iptvcyp.top:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://219.145.93.74:9999/tsfile/live/0008_1.m3u8
CCTV1,http://39.135.133.132/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV12,http://iptvcyp.top:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://113.57.111.4:1111/tsfile/live/1011_1.m3u8
CCTV14,http://116.9.204.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,https://iptv.catvod.com/live.php?id=CCTV-15%20%E9%9F%B3%E4%B9%90
CCTV6,http://112.132.10.54:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://171.117.13.242:9999/tsfile/live/0008_1.m3u8
CCTV3,http://116.9.204.242:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,https://httop.top/ysp-cctv17
CCTV1,http://223.241.247.214:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://219.141.45.161:8188/udp/238.255.2.185:5999
CCTV8,http://goo.bkpcp.top/mg/cctv8
CCTV7,http://113.101.245.153:9988/udp/239.77.1.159:5146
CCTV1,http://112.234.21.109:9901/tsfile/live/0001_1.m3u8
CCTV1,https://httop.top/cctv4g-cctv1
CCTV7,http://qjrhc.jydjd.top:2911/udp/224.1.100.27:11111
CCTV6,http://112.6.239.227:8207/hls/7/index.m3u8
CCTV5+,http://74.48.192.96:82/live.php?id=CCTV5p
CCTV,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=cgtna
CCTV2,http://110.7.130.51:8096/tsfile/live/0002_1.m3u8
CCTV央视台球,https://vip.taoiptv.cn/source/jsyd.php?id=G_TAIQIU-CQ.m3u8&sign=mzxn4l
CCTV13,http://36.35.16.98:9901/tsfile/live/0001_33.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://113.236.17.12:9901/tsfile/live/1004_1.m3u8
CCTV9,http://omnix.cn:4000/udp/225.1.8.9:8112
CCTV14,http://218.77.81.186:9901/tsfile/live/0014_1.m3u8
CCTV10,http://222.134.245.16:9901/tsfile/live/0010_1.m3u8
CCTV15,http://219.145.93.74:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://222.217.230.195:8181/tsfile/live/0012_1.m3u8
CCTV5,http://101.74.28.105:9901/tsfile/live/0005_1.m3u8
CCTV11,http://sh.lnott.top:880/dx11.m3u8
CCTV文化精品,http://117.81.219.79:8000/udp/239.49.8.90:8000
CCTV央视台球,http://113.101.245.153:9988/udp/239.253.43.11:5146
CCTV9,http://www.li0580.top:4022/udp/233.50.201.121:5140
CCTV9,http://58.32.43.246:4022/udp/239.45.3.4:5140
CCTV高尔夫网球,http://220.176.219.30:9000/udp/239.252.219.95:5140
CCTV-卫生健康,http://183.238.86.52:4022/rtp/239.11.0.185:1025
CCTV4K,http://113.101.245.153:9988/udp/239.77.0.174:5146
CCTV10,http://61.136.172.236:9901/tsfile/live/0010_1.m3u8
CCTV4,http://drive.mxmy.net:8888/udp/239.3.1.214:4220
CCTV3,http://119.62.57.128:9901/tsfile/live/0003_1.m3u8
CCTV17,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8CCTV1
CCTV4,http://z.b.bkpcp.top/m.php?id=cctv4
CCTV17,http://www.freetv.top/migu/673168256.m3u8?migutoken=698e0ff1ba47e7b3e38326199e2ee0a1b7bd0b0dd192935d111a196fb0a283c3070537cce6951301b2cc3e6f7de31ffdb9b7c4095d6c008d8333e21e5070375ca86124640133c9fa4c6ffa847f
CCTV15,http://58.53.152.198:9901/tsfile/live/0015_2.m3u8
CCTV6,http://222.70.243.41:23456/udp/239.45.1.70:5140
CCTV2,http://116.117.107.53:8096/tsfile/live/0002_1.m3u8
CCTV8,http://175.10.230.91:8081/tsfile/live/0008_1.m3u8
CCTV11,http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000508
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226591/index.m3u8
CCTV3,http://1b6467f415.iok.la:9931/tsfile/live/1022_1.m3u8
CCTV7,http://sh.lnott.top:880/dx07.m3u8
CCTV14,http://115.48.63.125:9901/tsfile/live/0014_1.m3u8
CCTV5+,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225603/index.m3u8
CCTV15,http://110.7.129.116:8096/tsfile/live/0014_2.m3u8
CCTV7,http://221.198.203.96:8888/udp/225.1.1.138:5002
CCTV4,http://113.15.184.196:8181/tsfile/live/0004_1.m3u8
CCTV10,http://171.14.89.69:9901/tsfile/live/0010_1.m3u8
CCTV5,https://tvpull.careryun.com/live/2fe3f8cc14c276a4d713fd6b9842e787.m3u8?txSecret=2ad58f18cd715554961a95bc236e6838&txTime=68f4d9d8
CCTV-老故事,http://[2402:4e00:c052:1000:6d8:79ae:eac2:0]:32258/edge-cache02.live3.omd.sc96655.com/live/lgs_2000.m3u8
CCTV10,https://httop.top/hrtns-cctv10
CCTV4,https://hls-gateway.vpstv.net/streams/709564.m3u8
CCTV2,http://202.103.213.43:8888/udp/239.81.0.115:4056
CCTV17,http://222.217.230.193:8181/tsfile/live/0019_1.m3u8
CCTV12,http://112.6.239.227:8207/hls/13/index.m3u8
CCTV-文化精品,http://183.238.86.52:4022/rtp/239.11.0.66:1025
CCTV17,http://113.236.31.149:9901/tsfile/live/1164_1.m3u8
CCTV4,http://113.101.245.153:9988/udp/239.253.43.121:5146
CCTV1,http://106.118.70.215:9901/tsfile/live/0001_1.m3u8
CCTV12,http://36.35.16.98:9901/tsfile/live/0001_30.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://144.255.32.94:8288/rtp/239.21.1.151:5002
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=b6a50213ea411edfdeda0e4c7abb5985d6a4f4c3d2f34274d4906fe15400b56f0a5a4ae5fb1d8e0ba25591ea3977d8cc6e1a4faa5a316308a146dfe83d122086fb13709fb6495fea020b068333
